FRACASO,ACTIVOS,TAMA¥O,TIPO.COMERCIO,REGION,ZONA,B11,B12,B13,B14,B21,B22,B23,B24,B31,B32,B33,B41,B42,B43,B44,B51,B52,B53,B61,B62,B63,B64,B65,B66,B67,B68,B69,B610,B611,A1,A2,A3,A4,A5
0,4960.530097,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.035407322,-0.079950497,-0.171807592,-0.149537739,-0.112226138,-0.253409038,-0.544556925,-0.473970969,0.534650968,0,0.534650968,0.069924073,0.548291467,0.992754457,0.458103489,0.130784524,1.025512904,1.856827193,0.030966964,0.209683079,0.196837356,0.242819414,0.43965677,0.202878263,0.206087065,0.442865571,0.102239615,0.801685409,0.019944482,0.458103489,0,-0.250947252,0.870379106,2.258021541
0,1241.357282,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.00562048,0.002414523,0.010359073,0.00314835,0.035277366,0.015154938,0.065019502,0.019760858,0.766917033,0,0.766917033,0.002877909,0.048859902,0.36264574,-0.404271293,0.003752569,0.063709502,0.472861762,0.00669914,0.097167042,0.73042447,0.113735115,0.844159584,-0.941054725,0.542565923,2.327780232,0.014801377,0.229486556,-3.714845248,-0.404271293,0.12691233,0.022619059,0.303922011,0.429593819
0,2797.316505,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.014414846,0.020244232,0.049042458,0.034475278,0.058484893,0.082136272,0.198978395,0.139875442,0.587210098,0,0.587210098,0.021234518,0.717439554,0.990008494,0.402798397,0.036161705,1.221776596,1.685952776,0.015119977,0.495730761,0.194081917,0.510850738,0.704932655,0.286811421,0.293925844,0.712047078,0.07061097,2.385695881,0.433050947,0.402798397,0.036120518,0.127923092,0.702967991,1.404401522
0,3678.2,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.007257933,0.01776164,0.041999775,0.030777321,0.011260779,0.027557419,0.065163206,0.047751421,0.563210706,0.013890845,0.577101551,0.034766712,0.540025189,0.642492601,0.079281895,0.061729493,0.958833316,1.140767735,0.01420671,0.206463607,0.041871225,0.220670317,0.262541542,0.032396935,0.172808856,0.408629675,0.057099791,0.886920969,-0.038079189,0.079281895,0.161730581,0.055255709,0.732797284,2.447203574
0,13813.19612,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.00082912,0.002563188,0.005383176,0.004892961,0.008318872,0.02571741,0.054011389,0.049092884,0.470079831,0.053772261,0.523852091,0.025276804,0.269478418,0.77272895,0.302649119,0.0537713,0.573260967,1.643824941,0.008176348,0.076058059,0.162787654,0.087168829,0.249956484,0.097898635,0.154020704,0.323472394,0.06684829,0.688684727,-0.554511744,0.302649119,0.211148022,0.041142267,0.908935779,3.091453916
0,7807.095146,MEDIANA,POR MENOR,SANTANDER,OTRAS,0.015848273,0.013694624,0.018552761,0.052298458,0.022468225,0.01941498,0.026302401,0.074143951,0.148557458,0.113297756,0.261855214,0.056134339,0.277859433,0.497914436,0.349356978,0.377862817,1.870383607,3.351662337,0.064962157,0.232174159,0.254661367,0.321556258,0.576217625,0.404297674,0.854227163,1.157262341,0.154438123,0.706398572,0.297683778,0.349356978,0.225274849,0.031044975,2.818904297,0.864108305
0,1548.500971,PEQUE¥A,POR MAYOR,ATLANTICO,OTRAS,-0.041130623,-0.108395442,-0.240051594,-0.197639824,0.046679411,0.123018691,0.272436113,0.224302719,0.376092448,0.17235695,0.548449397,0.242393736,0.607985608,0.86881656,0.492724112,0.644505726,1.616585528,2.310114349,0.091976242,0.133929143,0.098972239,0.230699986,0.329672226,0.186964041,0.171340763,0.379449749,0.575560507,1.438038254,0.545012042,0.492724112,0.08226338,0.19907601,0.82332227,2.635395076
0,2358.186408,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.010562636,0.015329506,0.034109511,0.027842481,0.041007653,0.059514223,0.132424428,0.108093742,0.230626701,0.319953025,0.550579726,0.027430439,0.539303334,0.90334663,0.672719929,0.118938696,2.338425395,3.91692127,0.018900657,0.350709385,0.250840224,0.37160132,0.622441544,0.463530629,0.309668337,0.689039537,0.054664553,1.068987593,0.609384829,0.672719929,0,0.105442469,0.816267385,1.45129553
0,21249.90485,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.008925249,0.014521509,0.020437567,0.050165886,0.096129867,0.156404672,0.220123889,0.540314302,0.216796395,0.072673402,0.289469798,0.102538951,0.681996402,0.835661315,0.61886492,0.472973506,3.145792165,3.854590451,0.06302277,0.35147911,0.094445949,0.419170492,0.51361644,0.380368448,0.436708014,0.614622732,0.235208788,1.564396217,1.067098196,0.61886492,0.46748238,0.253622946,2.454591838,1.627014342
0,5672.561165,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.10360605,-0.135343361,-0.186558642,-0.493006642,0.017497102,0.022856934,0.031506226,0.083259496,0.274526445,0,0.274526445,0.202512144,0.539437757,0.830057514,0.555531068,0.73767809,1.964975564,3.023597645,0.155024104,0.257918318,0.222470943,0.412942422,0.635413365,0.425261936,0.555353797,0.765505226,0.604639951,1.610597826,0.790944974,0.555531068,0.329385665,0.050721157,2.642636318,1.30632681
0,4989.980583,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.042067011,0.031104377,0.044138243,0.105332727,0.001197348,0.00088532,0.001256301,0.002998071,0.295296423,0,0.295296423,0.031991878,0.591851046,0.985988398,0.690691975,0.108338182,2.004260806,3.33897847,0.043267308,0.757179662,0.533049745,0.80044697,1.333496715,0.934124055,0.953073998,1.352446659,0.246440594,4.559161062,2.284426632,0.690691975,0.167990067,0.007318497,2.386427746,0.739400695
0,545.9359223,PEQUE¥A,POR MAYOR,VALLE,OTRAS,-0.022882925,-0.122410264,-0.479726985,-0.164345812,0.014305677,0.076527005,0.299910059,0.102743777,0.441662687,0.303170796,0.744833483,0.000647781,0.835600567,0.947705559,0.506042872,0.001466687,1.891942858,2.145767769,0.000121094,0.156083009,0.020956496,0.156204103,0.177160599,0.094597797,0.047699892,0.18693633,0.001641959,2.118033402,0.998531619,0.506042872,0.017614093,0.173583118,0.342581963,5.349414961
0,25698.30874,MEDIANA,POR MAYOR,ANTIOQUIA,OTRAS,-0.00406027,-0.022389429,-0.069668162,-0.03299222,0.014358659,0.079177546,0.246373151,0.116673053,0.676709709,0.001917828,0.678627537,0.040968237,0.363518927,0.96737901,0.290669301,0.060540341,0.537185919,1.429533221,0.007429492,0.048751765,0.109508586,0.065923291,0.175431876,0.052712185,0.05828013,0.181347615,0.018305962,0.162150685,-0.140225581,0.290669301,0,0.132086817,0.473562368,5.514271573
0,22098.68738,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.100715417,0.114361507,0.159179269,0.406177818,0.055739929,0.06329222,0.088096157,0.224795008,0.251939422,0.029615851,0.281555273,0.134444945,0.627338688,0.705470185,0.453530763,0.533639968,2.490037816,2.800157992,0.118402416,0.432682758,0.068808523,0.552482031,0.621290554,0.39941359,0.63271692,0.880675849,0.396875681,1.851876758,1.108162447,0.453530763,0.528601144,0.09446597,2.551700487,1.135491567
0,21195.79417,MEDIANA,POR MENOR,ANTIOQUIA,OTRAS,0.067142021,0.112182784,0.154476906,0.409741313,0.092121412,0.153919057,0.211948206,0.562180705,0.268671006,0.005118285,0.273789291,0.231139404,0.329441612,0.690381079,0.421710073,0.860306468,1.22618967,2.569615119,0.13833822,0.056108998,0.21602428,0.197172639,0.413196919,0.252395826,0.434641152,0.598505567,0.262943053,0.372121585,0.066482766,0.421710073,0,0.232204363,2.652443806,1.670828235
0,2593.739806,PEQUE¥A,POR MENOR,ANTIOQUIA,OTRAS,0.025151324,0.03361106,0.123232295,0.046216369,0.014652905,0.019581461,0.07179388,0.026925186,0.454494311,0.272760141,0.727254453,0.059328146,0.246304878,0.689052855,0.234558544,0.130536609,0.541931708,1.516086864,0.044395547,0.139915621,0.331310518,0.184311168,0.515621686,0.175521328,0.204096853,0.748304985,0.147730909,0.61331503,-0.518405113,0.234558544,0.144312177,0.032392691,0.375034551,1.336353519
0,9529.512621,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,-0.001256276,-0.001243226,-0.002497636,-0.002475368,0.052863883,0.052314734,0.105100078,0.104163055,0.356425909,0.145812954,0.502238863,0.009666636,0.367305085,0.879576837,0.523150928,0.027121026,1.030522965,2.467769077,0.009768107,0.361392588,0.517649082,0.371160695,0.888809777,0.528642456,0.502986148,1.010497026,0.044157752,1.677870786,0.0496967,0.523150928,0.020434422,0.078081937,0.991084468,0.989612017
0,559.6776699,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.016035096,-0.098832588,-0.361355886,-0.13604026,0.003434277,0.021167225,0.077392501,0.029136085,0.726495147,0,0.726495147,0.052807024,0.83861014,0.890238999,0.163743852,0.072687374,1.154323113,1.225388776,0.008567677,0.127492648,0.008376526,0.136060325,0.144436851,0.026566626,0.044374802,0.162245027,0.059370343,0.942839947,0.126049625,0.163743852,0.129457857,0.031590709,0.376471686,6.163517102
0,12359.83301,MEDIANA,POR MENOR,ANTIOQUIA,OTRAS,0.010022176,0.016904857,0.027135104,0.044839102,0.040053066,0.067559315,0.108443921,0.179196958,0.257228586,0.119782921,0.377011507,0.073320582,0.635434931,0.851038964,0.593810378,0.285040567,2.470312267,3.308492951,0.043468678,0.294055058,0.127822528,0.376722545,0.504545073,0.352045104,0.369343577,0.592857783,0.199322567,1.708124762,1.008846868,0.593810378,0.429356464,0.113716307,1.652438938,1.686745167
0,2724.770874,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.001324178,0.00922035,0.039234634,0.01205283,0.004653225,0.032400743,0.13787234,0.04235421,0.764994614,0,0.764994614,0.217577903,0.427766747,0.982314872,0.217320258,0.284417562,0.559176155,1.284080769,0.031247398,0.013230314,0.079641294,0.061433617,0.141074911,0.031210396,0.033750241,0.143614757,0.346118792,0.680483211,-0.536455681,0.217320258,0.140103211,0.062014616,0.307198745,6.963072765
0,867.7553398,PEQUE¥A,POR MENOR,CUNDINAMARCA,CAPITAL,0.046725436,0.356161781,0.723393698,0.701587132,0.011792749,0.089889506,0.182572937,0.17706931,0.50765153,0,0.50765153,0.624124992,0.624124992,0.772796513,0.265144983,1.229435854,1.229435854,1.522297221,0.081879961,0,0.019504456,0.081879961,0.101384416,0.034784796,0.064591987,0.131191607,2.522926483,2.522926483,0.470825534,0.265144983,0.26287603,0.134163633,0.969855189,7.622438845
0,2652.699029,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.032703798,0.034951347,0.414307404,0.038171532,0.069847851,0.074648103,0.884866093,0.081525683,0.145066989,0.770572107,0.915639097,0.09337068,0.372683874,0.407260115,0.262193125,0.643638367,2.569046726,2.807393442,0.087366471,0.261351937,0.032352813,0.348718409,0.381071221,0.245332776,0.078936069,0.935694921,0.155322051,0.619959325,0.378640505,0.262193125,0.281358222,0.074648103,0.092133357,1.068724407
0,4041.421359,PEQUE¥A,POR MAYOR,CUNDINAMARCA,CAPITAL,0.005732391,0.009472048,0.034581474,0.013045195,0.010160779,0.016789396,0.061296361,0.023122872,0.726094737,0,0.726094737,0.012041541,0.438749049,0.661213415,-0.064881322,0.01658398,0.604258683,0.910643448,0.007287423,0.256940012,0.134633274,0.265526665,0.40015994,-0.039265546,0.165764806,0.605190292,0.047551866,1.724135783,-1.143201602,-0.064881322,0.102736106,0.016789396,0.377230751,1.652372837
0,2545.054369,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.000584366,0.001078024,0.002919143,0.001709236,0.004039868,0.007452649,0.020180766,0.011816373,0.529489231,0.101216093,0.630705324,0.002124592,0.581862669,0.960119059,0.430629828,0.004012531,1.098913132,1.813292892,0.00115168,0.314138201,0.205041954,0.315411086,0.52045304,0.233432095,0.200184066,0.542071356,0.002828552,0.774656448,0.0697268,0.430629828,0.210080376,0.022565391,0.585526493,1.844775579
0,1373.405825,PEQUE¥A,POR MENOR,VALLE,OTRAS,-0.29635873,-0.212865048,-0.223773095,-4.366819261,0.055770665,0.040058295,0.04211104,0.821775743,0.048746017,0,0.048746017,0.039650563,0.349149479,0.819220433,0.770474416,0.813411326,7.162625749,16.80589465,0.055203006,0.229466918,0.654450473,0.486099045,1.140549518,1.072683478,1.324371595,1.392237635,0.161771648,1.424506564,1.225626068,0.770474416,0.642106322,0.059789219,19.51449644,0.718268186
0,1172.71068,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.197409027,-0.402636663,-1.394142829,-0.56614173,-0.023669841,-0.048277154,-0.167161251,-0.067881825,0.245425062,0.465769046,0.711194108,0.186748779,0.710419033,0.732289752,0.48686469,0.76091976,2.894647457,2.983761091,0.091561197,0.255095152,0.010723011,0.348311872,0.359034883,0.238705248,0.141598854,0.490290738,0.25921195,0.986079286,0.645423196,0.48686469,0.067007762,-0.045111285,0.406085889,2.03960614
0,9834.48932,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.06484079,0.077878558,0.145971072,0.166949581,0.100093093,0.120219167,0.225331864,0.257715859,0.286175024,0.180304484,0.466479508,0.100364196,0.409857452,0.568814789,0.282639765,0.350709138,1.432191556,1.987646516,0.083562073,0.257680518,0.132346046,0.341242591,0.473588637,0.235322611,0.444203013,0.832588474,0.91169103,3.723074352,1.123509833,0.282639765,0.111754651,0.186723201,1.143716891,1.201073557
0,3518.38835,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.082029555,-0.042655266,-0.066100579,-0.120260189,0.031774838,0.016522876,0.025604615,0.046583795,0.354691492,0,0.354691492,0.007258739,0.70879747,0.881965837,0.527274345,0.020464936,1.998349232,2.48657173,0.013959147,1.335432125,0.333016893,1.363075351,1.696092244,1.013991574,1.240980897,1.923081568,0.073630632,7.1766451,3.578753045,0.527274345,0.479409347,0.024661338,1.819351528,0.519998744
0,2735.438835,PEQUE¥A,POR MAYOR,ANTIOQUIA,OTRAS,0.00348918,0.005187224,0.04518377,0.005859964,-0.004375411,-0.006504748,-0.056660187,-0.007348361,0.492544141,0.392653054,0.885197195,0.010829284,0.523880871,0.712617111,0.22007297,0.021986423,1.063622175,1.446808623,0.007284304,0.345103517,0.126953199,0.352387821,0.47934102,0.148031811,0.077221965,0.672648765,0.041212305,1.993699571,0.119256167,0.22007297,0.023423098,0.00271401,0.129691786,1.48665998
0,16793.78641,MEDIANA,POR MAYOR,ANTIOQUIA,OTRAS,-0.005925148,-0.012413321,-0.040484538,-0.017902593,0.038500743,0.080659945,0.263062606,0.116328431,0.693381182,0,0.693381182,0.037970488,0.661982535,0.953810292,0.26042911,0.054761347,0.954716615,1.375592988,0.018124138,0.297854497,0.139295724,0.315978635,0.455274359,0.124308468,0.146355818,0.477321709,0.315424849,5.499158779,-0.260831877,0.26042911,0.179755432,0.124973019,0.442208162,2.095023085
0,3417.429126,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.024390099,0.04610925,0.171337143,0.063086802,0.103567763,0.19579387,0.727549506,0.267885706,0.730885845,0,0.730885845,0.130348274,0.63654785,0.952679856,0.221794011,0.178342863,0.870926498,1.303459169,0.068949448,0.264079138,0.167222216,0.336710424,0.50393264,0.117320882,0.1423515,0.528963257,0.265671555,1.293751241,-0.195916193,0.221794011,0,0.308148648,0.368202718,1.890490477
0,3612.963107,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.005273974,0.00712308,0.020305889,0.010971901,0.019184104,0.025910237,0.073862766,0.039910341,0.591733651,0.057477469,0.64921112,0.019462916,0.138165143,0.783217282,0.191483631,0.032891346,0.233492117,1.323597671,0.014410467,0.086123772,0.477600699,0.102298349,0.579899048,0.141775696,0.259726314,0.740406349,0.041990526,0.292945796,-0.983697815,0.191483631,0.018373212,0.041022226,0.54033098,1.350609705
0,1462.675728,PEQUE¥A,POR MENOR,ANTIOQUIA,OTRAS,0.018770479,0.018634738,0.0209014,0.171835136,0.032482309,0.032247411,0.036169869,0.297360667,0.108445449,0,0.108445449,0.023708438,0.169212934,0.454331836,0.345886387,0.218620863,1.560350713,4.189496568,0.023881136,0.039890211,0.287195782,0.170445524,0.457641306,0.348405913,0.898048863,1.007284257,0.066716013,0.476168545,0.171000905,0.345886387,0.210463043,0.042351944,8.221226059,0.99276842
0,9426.242718,MEDIANA,POR MENOR,VALLE,OTRAS,-0.046456786,-0.017380631,-0.02112046,-0.098156075,0.021381526,0.007999357,0.009720596,0.04517589,0.177071374,0,0.177071374,0.038182389,0.082406103,0.447442776,0.270371403,0.215632757,0.465383542,2.52690634,0.10205792,0.091562903,0.975708565,0.220263734,1.195972299,0.722677234,2.199610526,2.672905591,0.178576448,0.35973035,-0.468420483,0.270371403,0,0.014346045,4.647440237,0.374124699
0,2760.207767,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.001015048,0.00132098,0.002786345,0.002511801,0.013622046,0.017727687,0.037393043,0.033708629,0.525909479,0,0.525909479,0.088766677,0.613613357,0.709064941,0.183155463,0.168786988,1.16676611,1.348264235,0.068208772,0.403294894,0.073345489,0.471503666,0.544849156,0.140737601,0.3642936,0.768405154,0.226871403,1.568283599,0.224155084,0.183155463,0.259829044,0.017727687,0.901467915,1.301396789
1,6095.753398,MEDIANA,POR MAYOR,ANTIOQUIA,OTRAS,-7.75E-06,-9.29E-06,-4.19E-05,-1.19E-05,-0.12951285,-0.155375696,-0.699827934,-0.199716788,0.096037095,0.681943051,0.777980146,0.007686547,0.539470387,0.912828556,0.81679146,0.08003727,5.61731262,9.504957982,0.006407093,0.408070516,0.311211352,0.449673592,0.760884944,0.68083357,0.185063847,0.833546387,0.018151039,1.174198446,0.947416114,0.81679146,0,-0.155375696,0.285379846,1.199693282
0,1781.683495,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.024836413,-0.075647207,-0.168028596,-0.1375915,0.022090393,0.067283327,0.149450634,0.122378793,0.54979564,0,0.54979564,0.055668904,0.290714199,0.352525243,-0.197270397,0.10125381,0.528767742,0.641193231,0.018277157,0.077169829,0.020293738,0.095446986,0.115740725,-0.064767613,0.147810631,0.328318969,0.032309153,0.168724889,-0.150365849,-0.197270397,0.130655593,0.100422597,0.818857639,3.045818527
0,7592.914563,MEDIANA,POR MAYOR,ANTIOQUIA,OTRAS,-0.011876217,-0.019828626,-0.209633981,-0.021900087,0.008279633,0.013823741,0.146148594,0.015267882,0.597810932,0.307602181,0.905413113,0.0137141,0.391930587,0.625633795,0.027822863,0.022940531,0.655609602,1.046541242,0.008213964,0.216492927,0.139974901,0.234744082,0.374718982,0.016664309,0.056652154,0.598943001,0.028731698,0.795873199,-0.456569396,0.027822863,0,0.030929617,0.10446821,1.669607958
0,12690.65631,MEDIANA,POR MAYOR,CUNDINAMARCA,CAPITAL,-0.00914135,-0.007257479,-0.01572598,-0.013477116,0.024500328,0.019451242,0.042148221,0.036120896,0.330005463,0.208498388,0.538503851,0.004403967,0.359170728,0.609517495,0.279512032,0.013345134,1.088378126,1.846992134,0.005547134,0.44659102,0.315330916,0.452403023,0.767733939,0.352066798,0.581289723,1.259576542,0.020140986,1.641660098,0.132421932,0.279512032,0,0.034320405,0.856996932,0.793917612
0,1171.852427,PEQUE¥A,POR MAYOR,SANTANDER,OTRAS,0.00636001,0.012758717,0.029260043,0.022623674,0.001417607,0.002843839,0.006521883,0.005042678,0.563954254,0,0.563954254,0.019363815,0.765418591,0.982659006,0.418704752,0.034335791,1.357235245,1.742444531,0.009652542,0.371895981,0.108290758,0.381548523,0.489839282,0.208717402,0.217361601,0.498483481,0.031110606,1.229749195,0.32367989,0.418704752,0.179950771,0.01416457,0.773193468,2.006084531
0,4364.654369,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.008219593,0.006051685,0.007872798,0.026161855,0.022997519,0.01693195,0.022027224,0.073197998,0.225915848,0.005401275,0.231317123,0.040131618,0.33924223,0.67311603,0.447200182,0.177639675,1.501630952,2.97949894,0.054508053,0.398142581,0.453478122,0.460769696,0.914247818,0.607401655,1.04404978,1.358232128,0.097575378,0.810294156,0.261005953,0.447200182,0.589269061,0.038489864,3.323069508,0.736251175
0,2824.726214,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.049037509,0.126626245,0.167780434,0.516239221,0.081652756,0.210846394,0.27937257,0.859594139,0.242509639,0.002776345,0.245285984,0.363820533,0.665127006,0.679630768,0.43712113,1.500231226,2.742682763,2.802489716,0.140893797,0.049988448,0.005616753,0.257578286,0.26319504,0.169280319,0.292271914,0.387261808,0.500991242,0.915898843,0.581956159,0.43712113,0.313787638,0.320390749,3.076873797,2.582232434
0,9714.017476,MEDIANA,POR MENOR,ANTIOQUIA,OTRAS,0.005989694,0.008672614,0.016250171,0.018598534,0.049461986,0.07161713,0.134191451,0.153583876,0.251004774,0.215301538,0.466306311,0.214018367,0.843330697,0.967425176,0.716420402,0.8526466,3.359819356,3.854210269,0.147810633,0.398615579,0.085705184,0.582441805,0.668146988,0.494791893,0.368592672,0.690644615,0.60785361,2.395222502,1.682320334,0.716420402,0.151237779,0.103061031,1.144513115,1.447922677
0,12012.9767,MEDIANA,POR MENOR,BOGOTA D.C.,CAPITAL,0.01481367,0.00883134,0.010629258,0.052210714,0.074035163,0.044136912,0.053122474,0.260936597,0.169148033,0,0.169148033,0.038540404,0.510134881,0.7117871,0.542639068,0.227850147,3.015907853,4.208071996,0.064647592,0.538732802,0.338251007,0.855699172,1.193950179,0.910221626,1.393669335,1.677397888,0.158709596,2.100738241,1.404185713,0.542639068,0.447634374,0.075553569,4.911981257,0.596161475
0,3459.759223,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.091701043,-0.10079594,-0.163522523,-0.262765891,0.059390289,0.06528061,0.105905556,0.170180641,0.335006747,0.048589236,0.383595982,0.000201645,0.572378769,0.950826722,0.615819975,0.000601914,1.70855893,2.838231561,0.000183451,0.517460529,0.344300297,0.520732583,0.86503288,0.560254055,0.560785399,0.909769215,0.000560307,1.582979373,0.652104997,0.615819975,0.360453415,0.096667313,1.606909472,1.099179862
0,4006.141748,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,-0.02216957,-0.03267282,-0.077577023,-0.056445943,0.082825128,0.122065085,0.289826405,0.210881059,0.253845534,0.324988268,0.578833802,0.001230068,0.646623001,0.737349364,0.48350383,0.004845734,2.547308952,2.904716709,0.000834641,0.41946839,0.061560786,0.438754725,0.500315511,0.328073065,0.285774956,0.678532506,0.002242376,1.129723824,0.666971277,0.48350383,0,0.182186937,0.727611616,1.473768746
0,2015.027184,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.015538453,0.022712055,0.025242151,0.226592645,0.083521545,0.122080748,0.135680398,1.217969919,0.100232975,0,0.100232975,0.131379996,0.422357397,0.45628801,0.356055035,1.310746253,4.213756989,4.552274457,0.089883626,0.194749956,0.023213629,0.288955819,0.312169448,0.243595057,0.615575622,0.684150013,0.5561799,1.763454663,1.339131573,0.356055035,0.109323716,0.207947838,8.9767567,1.461667734
0,17936.63107,MEDIANA,POR MAYOR,ATLANTICO,OTRAS,0.022865581,0.001004209,0.004063414,0.001333849,-0.147157437,-0.00646285,-0.026151164,-0.008584333,0.683269235,0.06959646,0.752865694,0.004810325,0.063769809,0.094947486,-0.588321749,0.00704016,0.093330426,0.138960575,0.109529866,1.274252967,0.709907718,1.452022219,2.161929937,-13.39593559,5.627184869,22.76974396,0.172914584,2.184575243,-22.37659655,-0.588321749,0.210950125,-0.00646285,0.328258158,0.043917929
0,4890.4,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.010372637,0.020284722,0.042776363,0.038579074,0.047680553,0.093244064,0.196632805,0.177338863,0.48828695,0.037509045,0.525795995,0.038057141,0.524945131,0.985323883,0.497036933,0.077940114,1.075075078,2.017919756,0.019460601,0.248971222,0.235415666,0.268431823,0.503847489,0.254160906,0.242485239,0.511352153,0.055834031,0.770152519,0.053781602,0.497036933,0.110080252,0.143454247,0.901878313,1.955599471
0,3320.186408,PEQUE¥A,POR MAYOR,BOGOTA D.C.,CAPITAL,0.015366332,0.021378647,0.042777115,0.042737491,0.001886787,0.002625021,0.005252476,0.00524761,0.500231683,0,0.500231683,0.030713016,0.780301691,0.916916868,0.416685185,0.061397583,1.559880586,1.832984393,0.022075597,0.501830047,0.098194903,0.560857514,0.659052417,0.299500847,0.359218517,0.718770087,0.101376699,2.405906562,0.754755267,0.416685185,0.016350285,0.006336276,0.999073697,1.391265466
0,3641.279612,PEQUE¥A,POR MENOR,BOGOTA D.C.,CAPITAL,0.037072305,0.087797875,0.170326187,0.181201782,0.098407399,0.233057006,0.452126105,0.480995068,0.484530968,0,0.484530968,0.131743323,0.596633279,1,0.515469032,0.271898665,1.231362531,2.063851573,0.055628097,0.196297944,0.170320002,0.251926041,0.422246043,0.217654759,0.217654759,0.422246043,0.153912589,0.69703246,0.130966462,0.515469032,0,0.355219516,1.063851573,2.368287438
0,11321.97087,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,-0.000491077,-0.000485548,-0.002032725,-0.000637926,0.030438422,0.030095722,0.125994476,0.039540604,0.761134595,0,0.761134595,0.001590479,0.317263775,0.922743027,0.161608432,0.002089616,0.416830055,1.212325695,0.00160859,0.315018577,0.612373862,0.320876467,0.933250328,0.163448672,0.241585372,1.011387029,0.010771133,2.148591893,-3.00600737,0.161608432,0.090156727,0.045303885,0.313828076,0.988741176
0,8911.359223,MEDIANA,POR MAYOR,ANTIOQUIA,OTRAS,0.007751322,0.009832077,0.023122604,0.017105658,0.089585279,0.113633435,0.267237637,0.197697265,0.574785064,0,0.574785064,0.038801965,0.669051424,0.987082607,0.412297543,0.067506913,1.1640028,1.717307337,0.030590335,0.496870252,0.25072649,0.527460587,0.778187077,0.325043333,0.335227028,0.788370772,0.15673528,2.70254253,0.380776183,0.412297543,0.080330909,0.172576109,0.739780769,1.268438704
0,10349.53981,MEDIANA,POR MAYOR,BOGOTA D.C.,CAPITAL,0.002248367,0.00959524,0.022052315,0.01698611,0.016470196,0.070289003,0.161542104,0.12443011,0.564887413,0,0.564887413,0.026897438,0.369399277,0.854977415,0.290090002,0.047615574,0.653934339,1.513535964,0.006302637,0.080255407,0.113781203,0.086558044,0.200339247,0.067974208,0.101956059,0.234321098,0.037404029,0.513692836,-0.271849083,0.290090002,0.117163484,0.106829535,0.770264263,4.26764814
0,2046.299029,PEQUE¥A,POR MAYOR,CUNDINAMARCA,CAPITAL,-0.010144354,-0.043394501,-0.186155759,-0.056584933,0.00593184,0.02537463,0.108853275,0.033087643,0.599582979,0.167308462,0.766891441,0.039625775,0.979792189,0.983889106,0.384306128,0.066088892,1.634122756,1.6409557,0.009263337,0.211123881,0.000957738,0.229046502,0.23000424,0.089839432,0.054493902,0.233770492,0.057119068,1.412333694,0.548057318,0.384306128,0,0.049274589,0.303965524,4.277699863
0,1643.446602,PEQUE¥A,POR MAYOR,ANTIOQUIA,OTRAS,-0.70430429,-0.655618919,-0.852753185,-2.836042327,-0.433664893,-0.403687599,-0.525070092,-1.746250886,0.231173884,0,0.231173884,0.493511755,0.974350093,0.974350093,0.743176209,2.134807561,4.214793113,4.214793113,0.530159268,0.472119787,0,1.046704009,1.046704009,0.798363466,0.8259181,1.074258643,1.147942998,2.170214297,1.632487609,0.743176209,0.754396111,-0.389016372,3.325748151,0.930874521
